id,source_id,county_name,county_fips,LocationName,address_line1,location_detail ,city,state,state_fips,zip5,Zip4,Latitude,Longitude,Schedule,exceptions,Notes,Source,date_acquired,county_wide,van_precinct_ids
511,511,McClennan,309,Riesel Isd Administration Building,600 Frederick Street,,Riesel,TX,48,76682,,31.476901,-96.916466,,,,,,,
512,512,McClennan,309,Robinson Community Center,106 W. Lyndale,,Robinson,TX,48,76706,,31.468592,-97.115559,,,,,,,
513,513,McClennan,309,South Waco Library,2737 S. 18th Street,,Waco,TX,48,76706,,31.525378,-97.118675,,,,,,,
514,514,McClennan,309,Speegleville Baptist Church,469 Speegle Road,,Waco,TX,48,76712,,31.55051,-97.281334,,,,,,,
515,515,McClennan,309,Tennyson Middle School,6100 Tennyson Drive,,Waco,TX,48,76710,,31.525395,-97.195453,,,,,,,
516,516,McClennan,309,University High School,3201 S. New Road,,Waco,TX,48,76706,,31.505769,-97.136995,,,,,,,
517,517,McClennan,309,Waco Convention Center,100 Washington Ave.,,Waco,TX,48,76701,,31.560769,-97.129081,,,,,,,
518,518,McClennan,309,Waco High School (Performing Arts Center),2020 N. 42nd St.,,Waco,TX,48,76710,,31.544048,-97.184962,,,,,,,
519,519,McClennan,309,Waco Multi-Purpose Community Center,1020 Elm Street,,Waco,TX,48,76704,,31.5699,-97.120542,,,,,,,
520,520,McClennan,309,West Community Center,200 Tokio Road,,West,TX,48,76691,,31.791458,-97.095698,,,,,,,
521,521,McClennan,309,Woodway First Baptist Church,13000 Woodway Drive,,Woodway,TX,48,76712,,31.488302,-97.238846,,,,,,,
522,522,Randall,381,The Cowboy Church,8827 S.Washington,,Amarillo,TX,48,79118,,35.106247,-101.848146,,,,,,,
523,523,Randall,381,Comanche Trail Church of Christ,2700 E. 34th,,Amarillo,TX,48,79103,,35.178313,-101.805516,,,,,,,
524,524,Randall,381,Randall County Justice Center,2309 Russell Long Blvd,,Canyon,TX,48,79015,,34.984926,-101.916987,,,,,,,
525,525,Randall,381,Southwest Church of Christ,4515  Cornell,,Amarillo,TX,48,79109,,35.160136,-101.897567,,,,,,,
526,526,Randall,381,Redeemer Christian Church,3701 S. Soncy,,Amarillo,TX,48,79121,,35.173028,-101.937963,,,,,,,
527,527,Randall,381,Region 16 Education Center,5800 Bell Street,,Amarillo,TX,48,79109,,35.147912,-101.902198,,,,,,,
528,528,Randall,381,Randall County Fire Department # 2,9451 FM 2186,,Amarillo,TX,48,79119,,35.116937,-101.943802,,,,,,,
529,529,Randall,381,Arden Road Baptist,6701 Arden Road,,Amarillo,TX,48,79109,,35.131733,-101.91237,,,,,,,
530,530,Randall,381,Central Baptist Church,1601SW 58th,,Amarillo,TX,48,79110,,35.149213,-101.853638,,,,,,,
531,531,Randall,381,Paramount Baptist Church,4100 Kristee,,Amarillo,TX,48,79109,,35.171589,-101.882487,,,,,,,
532,532,Randall,381,Oasis Southwest Baptist,8201 Canyon Drive,,Amarillo,TX,48,79110,,35.122467,-101.905618,,,,,,,
533,533,Randall,381,Randall County Annex,4111S. Georgia,,Amarillo,TX,48,79110,,35.17105,-101.866022,,,,,,,
534,534,Randall,381,The Summit 2008,12th Avenue,,Canyon,TX,48,79015,,34.98913,-101.92427,,,,,,,
535,535,Randall,381,Coulter Road Baptist Church,4108 S. Coulter,,Amarillo,TX,48,79109,,35.168547,-101.920388,,,,,,,
536,536,Taylor,441,Abilene City Hall,555 Walnut Street,,Abilene,TX,48,79601,,32.454215,-99.731099,,,,,,,
537,537,Taylor,441,Buffalo Gap City Hall,709 Litel Street,,Buffalo Gap,TX,48,79508,,32.279084,-99.82997,,,,,,,
538,538,Taylor,441,Church of Christ – So. 11th & Willis,3333 South 11th Street,,Abilene,TX,48,79605,,32.437327,-99.76484,,,,,,,
539,539,Taylor,441,Elm Valley Community Church,142 CR 675,,Tuscola,TX,48,79562,,32.256188,-99.991577,,,,,,,
540,540,Taylor,441,First Baptist Church – Tuscola,632 Kent Street,,Tuscola,TX,48,79562,,32.210221,-99.796631,,,,,,,
541,541,Taylor,441,Hillcrest Church of Christ,650 E. Ambler Avenue,,Abilene,TX,48,79601,,32.474727,-99.71496,,,,,,,
542,542,Taylor,441,Kmart,565 South 1st Street,,Abilene,TX,48,79605,,32.4481,-99.728879,,,,,,,
543,543,Taylor,441,Lawn Baptist Church,518 Avenue D,,Lawn,TX,48,79530,,32.136187,-99.750949,,,,,,,
544,544,Taylor,441,Lytle South Baptist Church,1125 E. Industrial Blvd,,Abilene,TX,48,79602,,32.401303,-99.70577,,,,,,,
545,545,Taylor,441,Merkel Middle School Gym (South 3rd & Ash Street),302 Ash St,,Merkel,TX,48,79536,,32.467265,-100.016636,,,,,,,
546,546,Taylor,441,New Beginnings United Pentecostal Church River of Life Church,5535 Buffalo Gap Rd,,Abilene,TX,48,79606,,32.381347,-99.770276,,,,,,,
547,547,Taylor,441,River of Life Church,539 US-83,,Abilene,TX,48,79606,,32.330321,-99.747788,,,,,,,
548,548,Taylor,441,Sears Park Recreation Center,2250 Ambler Ave,,Abilene,TX,48,79603,,32.474577,-99.748863,,,,,,,
549,549,Taylor,441,Southern Hills Church of Christ,3666 Buffalo Gap Rd.,,Abilene,TX,48,79605,,32.407094,-99.755809,,,,,,,
550,550,Taylor,441,Taylor County Plaza,400 Oak Street,,Abilene,TX,48,79602,,32.445319,-99.732976,,,,,,,
551,551,Taylor,441,Thomas Elementary School,1240 Lakeside Drive,,Abilene,TX,48,79605,,32.434135,-99.71683,,,,,,,
552,552,Taylor,441,Trinity Baptist Church,3100 State Street,,Abilene,TX,48,79603,,32.459207,-99.759225,,,,,,,
553,553,Taylor,441,View Baptist Church,250 Boynton Road,,Abilene,TX,48,79606,,32.343639,-99.888315,,,,,,,
554,554,Taylor,441,Westminster Presbyterian Church,4515 South 14th Street,,Abilene,TX,48,79605,,32.431423,-99.780376,,,,,,,
555,555,Taylor,441,Zion Lutheran Church,2801 Antilley Road,,Abilene,TX,48,79606,,32.372432,-99.755367,,,,,,,
556,556,Midland,329,Annex Courtroom,2110 North A,,Midland,TX,48,79705,,32.018776,-102.088678,,,,,,,
557,557,Midland,329,Centennial Library,2503 W. Loop 250 N.,,Midland,TX,48,79705,,32.036403,-102.116885,,,,,,,
558,558,Midland,329,Cogdell Learning Center,211 W. Florida,,Midland,TX,48,79701,,31.988991,-102.075485,,,,,,,
559,559,Midland,329,Cotton Flat Baptist Church,6409 S. Highway 349,,Midland,TX,48,79706,,31.922625,-102.057909,,,,,,,
560,560,Midland,329,Downtown Library,301 W. Missouri,,Midland,TX,48,79701,,31.996273,-102.076797,,,,,,,
561,561,Midland,329,Fairmont Park Church Of Christ,3813 N. Midland Dr.,,Midland,TX,48,79707,,32.021836,-102.14353,,,,,,,
562,562,Midland,329,Fellowship Community Church,5206 N. Midland Dr.,,Midland,TX,48,79707,,32.038872,-102.148721,,,,,,,
563,563,Midland,329,Golf Course Church Of Christ,3500 W. Golf Course,,Midland,TX,48,79703,,32.004763,-102.12508,,,,,,,
564,564,Midland,329,Greater Ideal Life Center,301 S. Tyler,,Midland,TX,48,79701,,31.996232,-102.061136,,,,,,,
565,565,Midland,329,Greenwood Baptist Church,10908 Fm 307,,Midland,TX,48,79706,,32.027285,-101.89715,,,,,,,
566,566,Midland,329,Manor Park,5212 Sinclair,,Midland,TX,48,79707,,32.002308,-102.149386,,,,,,,
567,567,Midland,329,"MLK, Jr Community Center",2300 Butternut,,Midland,TX,48,79705,,32.023228,-102.065888,,,,,,,
568,568,Midland,329,Odessa Country Club,#1 Fairway,,Odessa,TX,48,79765,,31.897182,-102.283281,,,,,,,
569,569,Midland,329,Palmer Drug (PDAP),1208 W. Wall,,Midland,TX,48,79701,,31.996363,-102.086946,,,,,,,
570,570,Midland,329,St. Paul'S Methodist Church,4501 Thomason,,Midland,TX,48,79703,,31.980705,-102.132402,,,,,,,
571,571,Midland,329,Stonegate Fellowship,6000 W. Wadley,,Midland,TX,48,79707,,32.010522,-102.168497,,,,,,,
572,572,Grayson,181,Bells City Hall,203 S. Broadway,,Bells,TX,48,75414,,33.608,-96.409562,,,,,,,
573,573,Grayson,181,Collinsville Community Building,117 N. Main,,Collinsville,TX,48,76233,,33.560509,-96.911094,,,,,,,
574,574,Grayson,181,Grayson College-Denison,6101 Grayson Dr.,,Denison,TX,48,75020,,33.703963,-96.633232,,,,,,,
575,575,Grayson,181,Grayson County Sub-Courthouse,101 W. Woodard,,Denison,TX,48,75021,,33.756397,-96.535231,,,,,,,
576,576,Grayson,181,Parkside Baptist Church,301 N. Lillis Lane,,Denison,TX,48,75020,,33.759355,-96.581215,,,,,,,
577,577,Grayson,181,Southside Baptist Church,3500 S. Park,,Denison,TX,48,75020,,33.722712,-96.569013,,,,,,,
578,578,Grayson,181,Faith Baptist Church,31647 Hwy. 377 N.,,Gordonville,TX,48,76245,,33.844579,-96.836373,,,,,,,
579,579,Grayson,181,First Baptist Church,99 Gentle Creek Lane,,Gunter,TX,48,75058,,33.473894,-96.736016,,,,,,,
580,580,Grayson,181,Howe Community Center,700 W. Hanning,,Howe,TX,48,75459,,33.506902,-96.619589,,,,,,,
581,581,Grayson,181,Pottsboro ISD Administration Bldg,105 Cardinal Lane,,Pottsboro,TX,48,75076,,33.762835,-96.662805,,,,,,,
582,582,Grayson,181,Sadler Community Building,105 N. Main,,Sadler,TX,48,76264,,33.683468,-96.848254,,,,,,,
583,583,Grayson,181,East Sherman Baptist Church,910 E. King,,Sherman,TX,48,75090,,33.63374,-96.597544,,,,,,,
584,584,Grayson,181,Election Administration Building,115 W. Houston,,Sherman,TX,48,75090,,33.636648,-96.609487,,,,,,,
585,585,Grayson,181,Faith Church,1800 N. FM 1417,,Sherman,TX,48,75092,,33.651491,-96.642119,,,,,,,
586,586,Grayson,181,Luella First Baptist Church,3162 Hwy. 11,,Sherman,TX,48,75090,,33.57085,-96.549292,,,,,,,
587,587,Grayson,181,Municipal Building,405 N. Rusk,,Sherman,TX,48,75090,,33.639222,-96.614229,,,,,,,
588,588,Grayson,181,Texoma Council of Governments,1117 Gallagher Dr.,,Sherman,TX,48,75090,,33.672937,-96.602335,,,,,,,
589,589,Grayson,181,United Way of Grayson County,713 E. Brockett,,Sherman,TX,48,75090,,33.64414,-96.603197,,,,,,,
590,590,Grayson,181,Tioga Fire Dept. Meeting Room,601 E. Main St.,,Tioga,TX,48,76271,,33.467418,-96.913578,,,,,,,
591,591,Grayson,181,First National Bank-Tom Bean,109 S. Britton,,Tom Bean,TX,48,75489,,33.521199,-96.484482,,,,,,,
592,592,Grayson,181,Grayson College-Van Alstyne,1455 W. Van Alstyne Pkwy.,,Van Alstyne,TX,48,75495,,33.43626,-96.61706,,,,,,,
593,593,Grayson,181,Whitesboro City Hall,111 W. Main,,Whitesboro,TX,48,76273,,33.655941,-96.906942,,,,,,,
594,594,Grayson,181,Whitewright City Hall,206 W. Grand,,Whitewright,TX,48,75491,,33.512918,-96.394221,,,,,,,
595,595,Ector,135,Crossroads Fellowship Iglesia Crossroads,6901Texas 191 Frontage Rd.,,Odessa,TX,48,79762,,31.907158,-102.303381,,,,,,,
596,596,Ector,135,Ector County Coliseum El Coliseo de Ector,4201 Andrews Hwy.,,Odessa,TX,48,79762,,31.882357,-102.385043,,,,,,,
597,597,Ector,135,First Baptist Church Primera Iglesia Bautista,709 N. Lee St.,,Odessa,TX,48,79761,,31.849623,-102.372104,,,,,,,
598,598,Ector,135,First Church of the Nazarene Primera Iglesia de Nazareno,2223 Lyndale Dr.,,Odessa,TX,48,79762,,31.895284,-102.354499,,,,,,,
599,599,Ector,135,Gardendale Community Bldg. Edificio Comunitario de Gardendale,4226 E. Larkspur,,Gardendale,TX,48,79758,,32.023503,-102.380952,,,,,,,
600,600,Ector,135,Getsemani Church Iglesia Getsemani,822 E. Glenn St.,,Odessa,TX,48,79766,,31.752688,-102.353026,,,,,,,
601,601,Ector,135,Goldsmith Community Center Edificio Comunitario de Goldsmith,301 Phillips Plant Rd.,,Goldsmith,TX,48,79741,,31.98083,-102.61517,,,,,,,
602,602,Ector,135,Holy Redeemer Catholic Church Iglesia Cat61ica Holy Redeemer,2633 Conover Ave.,,Odessa,TX,48,79763,,31.860323,-102.406926,,,,,,,
603,603,Ector,135,Lincoln TowerCasa de Retiro Lincoln Tower,311 W. 4th St.,,Odessa,TX,48,79761,,31.846213,-102.371127,,,,,,,
604,604,Ector,135,Lowe's Family Center Centro Familiar Lowe's,7528 W. University Blvd.,,Odessa,TX,48,79764,,31.849499,-102.464956,,,,,,,
605,605,Ector,135,Lutheran Church of the Risen Lord Iglesia Luterana del Senor Resucitado,1603 N. Grandview Ave.,,Odessa,TX,48,79761,,31.868254,-102.345749,,,,,,,
606,606,Ector,135,MCH Primary Care Centro Medico MCH,3001JBS Parkway,,Odessa,TX,48,79762,,31.881517,-102.33042,,,,,,,
607,607,Ector,135,MCH Primary Care Centro Medico MCH,6030 W University Blvd.,,Odessa,TX,48,79764,,31.85406,-102.445538,,,,,,,
608,608,Ector,135,Murry Fly Elementary Escuela Primaria Murry Fly,11688 W. Westview Dr.,,Odessa,TX,48,79764,,31.856933,-102.514905,,,,,,,
609,609,Ector,135,Northside Senior Center Centro de Ancianos Northside,1225 N. Adams Ave.,,Odessa,TX,48,79761,,31.85812,-102.368033,,,,,,,
610,610,Ector,135,Odessa Christian Faith Center180 Youth Bldg. Iglesia Odessa Christian Faith Center (Edificio 180),8828 Andrews Hwy.,,Odessa,TX,48,79762,,31.937807,-102.40234,,,,,,,
611,611,Ector,135,Odessa College Sports CenterCentro de Deportes Del Colegio de Odessa,201 W. University Blvd.,,Odessa,TX,48,79764,,31.867973,-102.38145,,,,,,,
612,612,Ector,135,Saint Luke's United Methodist Church Iglesia Metodista Saint Luke's,1601 E. 42nd St.,,Odessa,TX,48,79762,,31.887004,-102.364456,,,,,,,
613,613,Ector,135,Salinas Community Bldg. Edificio Comunitario Salinas,600 W. Clements St.,,Odessa,TX,48,79761,,31.833563,-102.365417,,,,,,,
614,614,Ector,135,Sherwood Community Bldg.Edificio Comunitario Sherwood,4819 N. Everglade Ave.,,Odessa,TX,48,79762,,31.892734,-102.373264,,,,,,,
615,615,Ector,135,St. Elizabeth Catholic Church Iglesia Cat61ica St. Elizabeth,7601 N.Grandview Ave .,,Odessa,TX,48,79765,,31.931105,-102.364586,,,,,,,
616,616,Ector,135,VFW Bingo Hall Bingo del VFW,208 E. 63rd St.,,Odessa,TX,48,79762,,31.903819,-102.389443,,,,,,,
617,617,Ector,135,Westlake HardwareTienda Ferreterfa Westlake,4652 E. University Blvd.,,Odessa,TX,48,79761,,31.879856,-102.327502,,,,,,,
618,618,Ector,135,Woodson Community Bldg. Edificio Comunitario Woodson,1010 E. Murphy St.,,Odessa,TX,48,79761,,31.843976,-102.354028,,,,,,,
619,619,Coryell,99,Copperas Cove Civic Center,1206 W Ave B,,Copperas Cove,TX,48,76522,,31.134451,-97.917355,,,,,,,
620,620,Coryell,99,Holy Family Catholic Church,1201 Veterans Ave,,Copperas Cove,TX,48,76522,,31.118111,-97.912479,,,,,,,
621,621,Coryell,99,Eastside Baptist Church,1202 ML King Jr BLVD,,Copperas Cove,TX,48,76522,,31.118317,-97.875582,,,,,,,
622,622,Coryell,99,Copperas Cove Annex,201 S. 2nd St,,Copperas Cove,TX,48,76522,,31.123472,-97.901185,,,,,,,
623,623,Coryell,99,Gatesville Annex,801 E Leon St,,Gatesville,TX,48,76528,,31.434167,-97.746288,,,,,,,
624,624,Coryell,99,Gatesville Civic Center,303 Veterans Memorial,,Gatesville,TX,48,76528,,31.41816,-97.73122,,,,,,,
625,625,Coryell,99,Evant City Hall,598 E Hwy 84,,Evant,TX,48,76525,,31.481275,-98.160091,,,,,,,
626,626,Coryell,99,Flat Community Center,159 CR 334,,Flat,TX,48,76544,,31.31896,-97.55472,,,,,,,
627,627,Coryell,99,Oglesby Community Center,118 Main St,,Oglesby,TX,48,76561,,31.419036,-97.506114,,,,,,,
628,628,Aransas,7,Rockport G.I. Forum,1911 Hardee Street,,Rockport,TX,48,78382,,27.998677,-97.077625,,,,,,,
629,629,Aransas,7,Agrilife Extension Building,892 Airport Road,,Rockport,TX,48,78382,,28.077568,-97.039945,,,,,,,
630,630,Aransas,7,Rockport VFW Hall,411 E. Market Street,,Rockport,TX,48,78382,,28.02139,-97.057873,,,,,,,
631,631,Aransas,7,Lamar Fire Station,302 Bois D’Arc,,Rockport,TX,48,78382,,28.03616,-97.05985,,,,,,,
632,632,Borden,33,BORDEN COUNTY COURTHOUSE,117 E Wassom,,Gail,TX,48,79738,,32.63767,-101.46248,,,,,,,
633,633,Borden,33,COUNTY CLERK’S OFFICE,117 E Wassom,,Gail,TX,48,79738,,32.63767,-101.46248,,,,,,,
634,634,Williamson,491,Bethany United Methodist Church ,10010 Anderson Mill Rd Austin,,Austin,TX,48,78750,,30.44716,-97.8007,,,,,,,
635,635,Williamson,491,Gateway Church ,7104 McNeil Austin,,Austin,TX,48,78717,,30.49311,-97.76616,,,,,,,
636,636,Williamson,491,Kelly Reeves Athletic Complex ,10211 W Parmer Lane Austin,,Austin,TX,48,78626,,30.63727,-97.65021,,,,,,,
637,637,Williamson,491,La Quinta Inn & Suites ­ ,AUS 10701 Lakeline Mall Dr Austin,,Austin,TX,48,78750,,30.47466,-97.79591,,,,,,,
638,638,Williamson,491,Cedar Park City Hall ,"450 Cypress Creek Rd, Bldg 3 Cedar Park",,Cedar Park,TX,48,78628,,30.65497,-97.69935,,,,,,,
639,639,Williamson,491,Cedar Park Library*                               ,550 Discovery Blvd Cedar Park,,Cedar Park,TX,48,78628,,30.65497,-97.69935,,,,,,,
640,640,Williamson,491,Cedar Park Recreation Center ,"1435 Main St, Town Center Cedar Park",,Cedar Park,TX,48,78729,,30.45563,-97.76824,,,,,,,
641,641,Williamson,491,Highland Estates IRL ,1500 N Lakeline Blvd Cedar Park,,Cedar Park,TX,48,78628,,30.65497,-97.69935,,,,,,,
642,642,Williamson,491,Vista Ridge HS ,200 S Vista Ridge Blvd Cedar Park,,Cedar Park,TX,48,78729,,30.45563,-97.76824,,,,,,,
643,643,Williamson,491,Coupland School ,620 S Commerce St Coupland,,Coupland,TX,48,78626,,30.45195,-97.39044,,,,,,,
644,644,Williamson,491,Andice Comm. Center ,6600 FM 970 Andice Florence,,Florence,TX,48,78633,,30.8433,-97.79482,,,,,,,
645,645,Williamson,491,Florence City Hall ,106 S Patterson Ave Florence,,Florence,TX,48,78615,,30.8433,-97.79482,,,,,,,
646,646,Williamson,491,County Central Maintenance Facility ,3151 SE Inner Loop Georgetown,,Georgetown,TX,48,78633,,30.6282,-97.64349,,,,,,,
647,647,Williamson,491,Cowan Creek Amenity Center*          ,1433 Cool Spring Way Georgetown,,Georgetown,TX,48,78634,,30.53951,-97.5562,,,,,,,
648,648,Williamson,491,Estrella Oaks Rehab & Care ,4011 Williams Dr Georgetown,,Georgetown,TX,48,76537,,30.67606,-97.70592,,,,,,,
649,649,Williamson,491,First Baptist Church ­ Georgetown ,1333 W University Ave Georgetown,,Georgetown,TX,48,78641,,30.63282,-97.70734,,,,,,,
650,650,Williamson,491,Georgetown Airport ­ Terminal Bldg ,500 Terminal Dr Georgetown,,Georgetown,TX,48,76527,,30.67938,-97.67603,,,,,,,
651,651,Williamson,491,GISD Administration Bldg* ,603 Lakeway Dr Georgetown,,Georgetown,TX,48,78626,,30.66822,-97.68821,,,,,,,
652,652,Williamson,491,Main Street Baptist Church ,111 West 10th St ­ Ministry Center Georgetown,,Georgetown,TX,48,78628,,30.635046,-97.6771,,,,,,,
653,653,Williamson,491,San Gabriel Presbyterian Church ,5404 Williams Dr Georgetown,,Georgetown,TX,48,78641,,30.7029,-97.7444,,,,,,,
654,654,Williamson,491,Sun City Social Center ,2 Texas Dr Georgetown,,Georgetown,TX,48,78641,,30.71698,-97.71569,,,,,,,
655,655,Williamson,491,Williamson County Inner Loop Annex* ,301 S E Inner Loop Georgetown,,Georgetown,TX,48,76527,,30.60673,-97.6788,,,,,,,
656,656,Williamson,491,SPJST Hall ,114 W Davilla St Granger,,Granger,TX,48,78717,,30.49311,-97.76616,,,,,,,
657,657,Williamson,491,Hutto ISD Admin. Building* ,200 College St Hutto,,Hutto,TX,48,76511,,30.54543,-97.54328,,,,,,,
658,658,Williamson,491,Jarrell Memorial Park Comm. Cntr ,1651 CR 305 Jarrell,,Jarrell,TX,48,78634,,30.83745,-97.620769,,,,,,,
659,659,Williamson,491,Leander Church of Christ ,300 Crystal Falls Parkway Leander,,Leander,TX,48,78641,,30.55678,-97.84769,,,,,,,
660,660,Williamson,491,Leander High School ,3301 S Bagdad Rd Leander,,Leander,TX,48,78664,,30.53651,-97.84772,,,,,,,
661,661,Williamson,491,Pat Bryson Municipal Hall*                 ,201 N Brushy St Leander,,Leander,TX,48,78664,,30.55005,-97.87394,,,,,,,
662,662,Williamson,491,Bluebonnet  Trail Comm. Services ,1009 N Georgetown Ave Round Rock,,Round Rock,TX,48,78641,,30.517496,-97.670713,,,,,,,
663,663,Williamson,491,Brushy Creek Comm. Center*         ,16318 Great Oaks Dr Round Rock,,Round Rock,TX,48,78681,,30.49515,-97.73544,,,,,,,
664,664,Williamson,491,Cedar Ridge High School ,2801 Gattis School Rd Round Rock,,Round Rock,TX,48,78681,,30.49638,-97.63843,,,,,,,
665,665,Williamson,491,Dell Diamond Heritage Center ,3400 E PALM VALLEY BLVD Round Rock,,Round Rock,TX,48,78664,,30.526557,-97.629085,,,,,,,
666,666,Williamson,491,Fern Bluff MUD Comm. Center ,7320 Wyoming Springs Dr ROUND ROCK,,Round Rock,TX,48,78664,,30.51875,-97.71951,,,,,,,
667,667,Williamson,491,JB & Hallie Jester  Annex*                  ,1801 E Old Settlers Blvd Round Rock,,Round Rock,TX,48,78664,,30.540706,-97.659136,,,,,,,
668,668,Williamson,491,Round Rock High School ,300 N Lake Creek Dr Round Rock,,Round Rock,TX,48,78664,,30.50835,-97.65166,,,,,,,
669,669,Williamson,491,Round Rock Presbyterian Church ,4010 Sam Bass Rd Round Rock,,Round Rock,TX,48,78681,,30.53558,-97.7422,,,,,,,
670,670,Williamson,491,Round Rock Randalls* ,2051 Gattis School Road Round Rock,,Round Rock,TX,48,78681,,30.49611,-97.65505,,,,,,,
671,671,Williamson,491,San Gabriel Rehab & Care ,4100 College Park Dr Round Rock,,Round Rock,TX,48,78664,,30.50835,-97.65166,,,,,,,
672,672,Williamson,491,Sleep Inn & Suites ,1980 South IH 35 (Ex 251 McNeil Rd) Round Rock,,Round Rock,TX,48,78681,,30.51292,-97.70767,,,,,,,
673,673,Williamson,491,Teravista Comm. Center ,4211 Teravista Club Dr Round Rock,,Round Rock,TX,48,76574,,30.57157,-97.67164,,,,,,,
674,674,Williamson,491,The Fellowship Church of Round Rock ,3379 Gattis School Rd Round Rock,,Round Rock,TX,48,76578,,30.4965,-97.62969,,,,,,,
675,675,Williamson,491,Main Street Events Center ,3101 North Main Taylor,,Taylor,TX,48,78664,,30.50835,-97.65166,,,,,,,
676,676,Williamson,491,Taylor City Hall*                                     , 400 PORTER ST Taylor,,Taylor,TX,48,75706,,30.57134,-97.40861,,,,,,,
677,677,Williamson,491,Taylor Public Library ,801 Vance St Taylor,,Taylor,TX,48,75702,,30.57488,-97.41241,,,,,,,
678,678,Williamson,491,First Baptist Church of Weir ,315 FM 1105 Weir,,Weir,TX,48,75701,,32.32338,-95.29509,,,,,,,
679,679,Smith,423,Bell Elementary,1409 Hankerson St,,Tyler,TX,48,75704,,32.331161,-95.284009,,,,,,,
680,680,Smith,423,New Harmony Baptist Church,10251 FM 724,,Tyler,TX,48,75708,,32.415738,-95.466504,,,,,,,
681,681,Smith,423,Rose Heights Church of God,2120 Old Omen Rd,,Tyler,TX,48,75703,,32.328182,-95.256473,,,,,,,
682,682,Smith,423,Old Tyler Airport,150 Airport Dr,,Tyler,TX,48,75701,,32.36184,-95.398638,,,,,,,
683,683,Smith,423,St Louis Baptist Church,4000 Frankston Hwy,,Tyler,TX,48,75771,,32.308345,-95.334263,,,,,,,
684,684,Smith,423,Red Springs Fire Department,16759 FM 14,,Tyler,TX,48,75703,,32.511548,-95.2706,,,,,,,
685,685,Smith,423,Boulter Middle School,2926 Garden Valley Rd,,Tyler,TX,48,75702,,32.365092,-95.335571,,,,,,,
686,686,Smith,423,Chapel Hill High School,13172 Hwy 64 E,,Tyler,TX,48,75791,,32.309842,-95.187938,,,,,,,
687,687,Smith,423,Glass Recreation Center,501 W 32nd St,,Tyler,TX,48,75705,,32.380767,-95.306528,,,,,,,
688,688,Smith,423,Jackson Elementary School,16406 FM 2767,,Tyler,TX,48,75701,,32.375553,-95.133223,,,,,,,
689,689,Smith,423,Heritage Building,1900 W BELLWOOD RD,,Tyler,TX,48,75702,,32.34133,-95.321289,,,,,,,
690,690,Smith,423,Arp 1stBaptist Church,304 S Front,,Arp,TX,48,75791,,32.23046,-95.22064,,,,,,,
691,691,Smith,423,Jones/Broshears Elementary,3450 Chandler Hwy,,Tyler,TX,48,75702,,32.346101,-95.337852,,,,,,,
692,692,Smith,423,Bullard 1stMethodist Church,204 Rather St,,Bullard,TX,48,75703,,32.138578,-95.322609,,,,,,,
693,693,Smith,423,TJ Austin Elementary School,1105 W Franklin St,,Tyler,TX,48,75792,,32.366581,-95.311628,,,,,,,
694,694,Smith,423,Flint Baptist Church,11131 FM 2968 W,,Flint,TX,48,77808,,30.75929,-96.3191,,,,,,,
695,695,Smith,423,Bethel Bible Church,17121 Hwy 69 S,,Tyler,TX,48,75789,,32.232201,-95.311442,,,,,,,
696,696,Smith,423,Broadway Church of Christ,100 Cumberland Rd,,Tyler,TX,48,79766,,32.256577,-95.30801,,,,,,,
697,697,Smith,423,Lindale Public Library,200 E Hubbard St,,Lindale,TX,48,75791,,32.515996,-95.408263,,,,,,,
698,698,Smith,423,Noonday Community Center,16662 CR 196,,Tyler,TX,48,76020,,32.238408,-95.407019,,,,,,,
699,699,Smith,423,Cameron Jarvis Library,102 S Georgia St,,Troup,TX,48,75704,,32.143575,-95.120597,,,,,,,
700,700,Smith,423,Owens Elementary School,11780 CR 168,,Tyler,TX,48,76020,,32.233607,-95.364342,,,,,,,
701,701,Smith,423,1st Church of the Nazarene,3700 OLD BULLARD RD,,Tyler,TX,48,77845,,32.307079,-95.303708,,,,,,,
702,702,Smith,423,Mt. Carmel Baptist Church,10519 FM 344 E,,Whitehouse,TX,48,77845,,32.178282,-95.240108,,,,,,,
703,703,Smith,423,Whitehouse Municipal Court,311 E Main St,,Whitehouse,TX,48,76082,,32.226852,-95.22217,,,,,,,
704,704,Smith,423,Shiloh Pines Mobile Home Community,2525 Shiloh Road,,Tyler,TX,48,76082,,32.295183,-95.269475,,,,,,,
705,705,Smith,423,Starrville Church of the Living God,18396 Hwy 271,,Winona,TX,48,78665,,32.455014,-95.098823,,,,,,,
706,706,Smith,423,Dover Baptist Church,21166 FM 1995,,Tyler,TX,48,76085,,32.477218,-95.52359,,,,,,,
707,707,Smith,423,Victor Kay Gymnasium,605 Wildcat Dr,,Winona,TX,48,76020,,32.493056,-95.182577,,,,,,,
708,708,Ector,135,Pleasant Farms Community Bldg. Edificio Comunitario Pleasant Farms,4455 West Apple St.,,Odessa,TX,48,76574,,31.673897,-102.37341,,,,,,,
709,709,Parker,367,RENO CITY HALL,195 W. RENO RD.,,RENO,TX,48,75701,,32.32338,-95.29509,,,,,,,
710,710,Parker,367,SILVER CREEK METHODIST CHURCH,2200 CHURCH RD. OFF 730,,AZLE,TX,48,76082,,32.8392,-97.59745,,,,,,,
711,711,Parker,367,CROSSTIMBERS ELEMENTARY SCHOOL,831 JACKSON TRAIL,,AZLE,TX,48,76086,,32.909607,-97.560986,,,,,,,
